id year    education  sex nativeBorn    vocabulary age agegroup
19980915    1998    <HS Female  Yes 6   62  6
19980916    1998    <HS Female  Yes 6   41  4
19980919    1998    <HS Female  Yes 3   71  6
19980922    1998    HS  Male    Yes 8   43  4
19980924    1998    HS  Male    Yes 4   65  6
19980926    1998    Bach    Female  No  7   26  2
19980928    1998    Bach    Female  Yes 7   38  3
19980930    1998    Bach    Female  Yes 6   61  6
19980934    1998    HS  Female  Yes 5   79  6
19980936    1998    HS  Female  Yes 8   34  3
19980938    1998    HS  Female  Yes 7   19  2
19980941    1998    Grad    Male    Yes 7   31  3
19980942    1998    HS  Female  Yes 9   67  6
19980943    1998    HS  Female  Yes 3   27  2
19980944    1998    HS  Male    Yes 9   44  4
19980945    1998    Grad    Female  Yes 9   51  5
19980950    1998    Bach    Female  Yes 5   63  6
19980952    1998    Grad    Female  Yes 10  31  3
19980956    1998    Bach    Female  Yes 6   36  3
19980957    1998    HS  Male    No  3   22  2
19980959    1998    HS  Female  Yes 6   35  3
19980961    1998    Bach    Female  Yes 10  46  4
19980962    1998    Grad    Female  Yes 7   40  4
19980964    1998    HS  Female  Yes 6   73  6
19980966    1998    HS  Female  Yes 8   63  6
19980967    1998    Bach    Male    Yes 7   41  4
19980971    1998    HS  Male    Yes 4   30  3
19980972    1998    HS  Male    Yes 6   29  2
19980975    1998    HS  Female  Yes 8   23  2
19980978    1998    JC  Female  Yes 6   26  2
19980981    1998    <HS Female  Yes 7   75  6
19980984    1998    HS  Female  Yes 9   63  6
19980985    1998    Grad    Female  Yes 7   63  6
19980990    1998    HS  Male    Yes 6   33  3
19980991    1998    JC  Female  Yes 6   39  3
19980993    1998    HS  Male    Yes 5   28  2
19980994    1998    JC  Female  Yes 5   36  3
19980995    1998    Grad    Female  Yes 7   56  5
19980999    1998    Bach    Female  Yes 8   45  4
19981001    1998    HS  Female  Yes 5   32  3
19981005    1998    HS  Female  Yes 7   45  4
19981007    1998    Bach    Female  Yes 9   82  6
19981010    1998    HS  Female  Yes 6   20  2
19981013    1998    <HS Female  Yes 4   19  2
19981015    1998    HS  Female  Yes 5   43  4
19981017    1998    JC  Female  No  6   45  4
19981018    1998    <HS Male    Yes 2   34  3
19981020    1998    HS  Female  Yes 3   32  3
19981021    1998    <HS Female  Yes 3   37  3
19981023    1998    HS  Female  Yes 5   39  3
19981026    1998    <HS Female  Yes 8   64  6
19981028    1998    HS  Female  No  4   34  3
19981031    1998    Bach    Female  Yes 6   39  3
19981034    1998    Grad    Female  Yes 6   51  5
19981036    1998    HS  Male    Yes 6   23  2
19981037    1998    HS  Female  Yes 9   21  2
19981038    1998    HS  Male    Yes 6   36  3
19981039    1998    HS  Male    Yes 6   23  2
19981040    1998    HS  Female  Yes 6   28  2
19981042    1998    Bach    Female  Yes 10  51  5
19981045    1998    HS  Female  Yes 6   65  6
19981046    1998    <HS Female  Yes 4   56  5
19981049    1998    <HS Male    Yes 3   86  6
19981052    1998    HS  Male    Yes 5   40  4
19981058    1998    JC  Male    Yes 6   41  4
19981061    1998    Bach    Female  Yes 7   33  3
19981062    1998    HS  Male    Yes 6   45  4
19981064    1998    Grad    Female  Yes 9   32  3
19981067    1998    Bach    Male    Yes 10  36  3
19981068    1998    HS  Male    Yes 6   33  3
19981071    1998    HS  Male    No  5   87  6
19981072    1998    HS  Male    Yes 2   62  6
19981073    1998    <HS Female  Yes 3   20  2
19981074    1998    Bach    Male    Yes 8   27  2
19981077    1998    HS  Male    Yes 5   47  4
19981078    1998    HS  Female  No  3   89  6
19981081    1998    HS  Male    Yes 3   20  2
19981082    1998    HS  Male    Yes 3   41  4
19981085    1998    HS  Female  Yes 6   42  4
19981086    1998    HS  Female  Yes 6   34  3
19981088    1998    Bach    Male    Yes 5   34  3
19981089    1998    <HS Female  Yes 2   68  6
19981090    1998    <HS Male    Yes 6   63  6
19981092    1998    Bach    Male    Yes 7   32  3
19981096    1998    HS  Female  Yes 4   27  2
19981097    1998    HS  Female  Yes 6   39  3
19981101    1998    HS  Male    Yes 7   51  5
19981103    1998    HS  Female  Yes 7   24  2
19981104    1998    Bach    Male    Yes 10  40  4
19981106    1998    HS  Male    Yes 4   49  4
19981107    1998    HS  Male    Yes 6   49  4
19981108    1998    HS  Female  Yes 5   68  6
19981112    1998    HS  Female  Yes 5   84  6
19981115    1998    Bach    Male    Yes 5   23  2
19981116    1998    HS  Female  Yes 5   31  3
19981117    1998    <HS Female  Yes 5   73  6
19981124    1998    HS  Female  Yes 7   34  3
19981125    1998    HS  Female  Yes 8   72  6
19981127    1998    <HS Female  No  8   66  6
19981128    1998    JC  Female  No  6   40  4
19981133    1998    Bach    Female  Yes 6   43  4
19981135    1998    HS  Male    Yes 8   34  3
19981136    1998    HS  Female  Yes 7   56  5
19981138    1998    HS  Female  Yes 9   53  5
19981142    1998    JC  Male    Yes 4   51  5
19981144    1998    HS  Female  Yes 10  33  3
19981145    1998    HS  Male    Yes 10  53  5
19981146    1998    HS  Female  Yes 6   45  4
19981148    1998    <HS Female  Yes 6   65  6
19981155    1998    HS  Male    Yes 4   34  3
19981157    1998    HS  Male    Yes 6   58  5
19981159    1998    HS  Female  Yes 6   35  3
19981161    1998    <HS Male    Yes 2   44  4
19981162    1998    HS  Female  Yes 6   51  5
19981163    1998    <HS Male    Yes 6   70  6
19981168    1998    HS  Female  Yes 4   34  3
19981169    1998    HS  Male    Yes 6   22  2
19981170    1998    JC  Male    Yes 8   43  4
19981172    1998    Grad    Female  Yes 10  74  6
19981176    1998    JC  Male    Yes 5   41  4
19981177    1998    Grad    Female  Yes 9   39  3
19981180    1998    HS  Female  Yes 7   33  3
19981182    1998    HS  Female  No  9   44  4
19981183    1998    HS  Male    Yes 5   53  5
19981187    1998    Bach    Male    Yes 10  51  5
19981190    1998    <HS Female  Yes 3   21  2
19981191    1998    HS  Female  Yes 7   41  4
19981192    1998    Bach    Female  Yes 8   49  4
19981198    1998    HS  Male    Yes 3   21  2
19981199    1998    JC  Female  Yes 6   22  2
19981203    1998    HS  Female  Yes 5   29  2
19981204    1998    HS  Female  Yes 9   35  3
19981206    1998    Bach    Male    Yes 10  48  4
19981207    1998    <HS Female  Yes 5   21  2
19981208    1998    JC  Female  Yes 3   31  3
19981211    1998    HS  Female  Yes 5   47  4
19981212    1998    <HS Male    Yes 2   41  4
19981214    1998    HS  Female  Yes 7   75  6
19981217    1998    HS  Male    Yes 7   52  5
19981218    1998    HS  Male    Yes 4   38  3
19981220    1998    HS  Female  Yes 7   24  2
19981224    1998    JC  Female  Yes 6   38  3
19981225    1998    HS  Female  Yes 5   36  3
19981227    1998    Bach    Male    Yes 6   27  2
19981229    1998    HS  Male    Yes 4   26  2
19981230    1998    JC  Female  Yes 7   46  4
19981231    1998    JC  Female  Yes 6   64  6
19981232    1998    HS  Male    Yes 5   39  3
19981237    1998    <HS Female  Yes 4   27  2
19981241    1998    HS  Female  Yes 3   34  3
19981243    1998    HS  Male    Yes 6   33  3
19981244    1998    Bach    Male    No  5   22  2
19981247    1998    HS  Female  Yes 4   21  2
19981250    1998    HS  Male    Yes 8   58  5
19981252    1998    HS  Female  Yes 6   70  6
19981255    1998    HS  Female  Yes 6   27  2
19981256    1998    HS  Male    Yes 7   24  2
19981257    1998    HS  Female  Yes 3   21  2
19981258    1998    HS  Male    No  10  47  4
19981259    1998    <HS Female  Yes 3   56  5
19981261    1998    HS  Female  Yes 5   32  3
19981265    1998    <HS Male    Yes 7   31  3
19981266    1998    HS  Female  Yes 5   46  4
19981267    1998    <HS Male    Yes 2   48  4
19981269    1998    Bach    Female  Yes 9   34  3
19981273    1998    JC  Male    Yes 7   40  4
19981274    1998    HS  Male    Yes 7   38  3
19981276    1998    Bach    Male    Yes 9   50  5
19981277    1998    Bach    Female  Yes 6   40  4
19981278    1998    Grad    Male    Yes 5   31  3
19981281    1998    Bach    Male    Yes 9   36  3
19981282    1998    Bach    Female  No  9   42  4
19981285    1998    Bach    Female  Yes 9   49  4
19981290    1998    HS  Female  Yes 8   34  3
19981294    1998    <HS Male    Yes 6   77  6
19981296    1998    HS  Female  Yes 4   41  4
19981297    1998    HS  Female  Yes 2   73  6
19981299    1998    Bach    Male    Yes 9   41  4
19981301    1998    <HS Female  Yes 7   20  2
19981302    1998    JC  Female  Yes 7   41  4
19981303    1998    HS  Female  Yes 3   41  4
19981304    1998    HS  Female  Yes 7   29  2
19981305    1998    HS  Female  Yes 7   21  2
19981308    1998    JC  Female  Yes 9   37  3
19981309    1998    JC  Male    Yes 9   71  6
19981312    1998    HS  Female  Yes 5   22  2
19981316    1998    <HS Male    Yes 3   27  2
19981317    1998    HS  Male    Yes 7   43  4
19981318    1998    HS  Female  No  1   37  3
19981319    1998    Bach    Male    Yes 6   54  5
19981323    1998    HS  Female  Yes 6   49  4
19981324    1998    JC  Female  No  2   31  3
19981327    1998    Bach    Male    Yes 6   77  6
19981329    1998    JC  Male    Yes 6   22  2
19981330    1998    Bach    Female  No  3   36  3
19981336    1998    <HS Male    Yes 0   35  3
19981339    1998    Bach    Male    Yes 8   32  3
19981340    1998    Bach    Female  Yes 7   52  5
19981343    1998    Bach    Male    Yes 9   46  4
19981348    1998    HS  Male    Yes 5   35  3
19981350    1998    Bach    Male    Yes 7   33  3
19981351    1998    Bach    Female  Yes 8   33  3
19981354    1998    Bach    Female  No  10  28  2
19981355    1998    HS  Male    Yes 5   35  3
19981358    1998    Bach    Male    No  8   26  2
19981359    1998    HS  Female  Yes 6   28  2
19981360    1998    HS  Female  Yes 5   27  2
19981362    1998    Bach    Female  Yes 8   37  3
19981364    1998    JC  Male    Yes 8   25  2
19981366    1998    Bach    Female  Yes 7   30  3
19981367    1998    Grad    Female  No  9   34  3
19981368    1998    Grad    Female  No  9   37  3
19981370    1998    HS  Male    Yes 6   26  2
19981372    1998    HS  Female  Yes 6   55  5
19981374    1998    JC  Female  Yes 6   43  4
19981376    1998    HS  Female  Yes 5   43  4
19981377    1998    <HS Male    Yes 5   44  4
19981379    1998    HS  Female  Yes 5   34  3
19981382    1998    Bach    Male    Yes 10  44  4
19981383    1998    HS  Female  Yes 7   40  4
19981384    1998    Bach    Male    Yes 8   49  4
19981385    1998    Bach    Male    Yes 6   33  3
19981386    1998    JC  Female  Yes 7   26  2
19981391    1998    <HS Male    Yes 6   62  6
19981393    1998    <HS Female  Yes 5   70  6
19981394    1998    HS  Female  Yes 5   36  3
19981396    1998    HS  Female  Yes 4   19  2
19981397    1998    <HS Female  Yes 2   72  6
19981400    1998    Grad    Female  Yes 4   58  5
19981401    1998    <HS Female  Yes 3   75  6
19981408    1998    HS  Female  Yes 8   38  3
19981411    1998    HS  Male    Yes 7   40  4
19981414    1998    HS  Female  Yes 7   44  4
19981415    1998    HS  Male    Yes 6   47  4
19981418    1998    Grad    Male    Yes 9   28  2
19981423    1998    HS  Female  Yes 6   34  3
19981426    1998    HS  Female  Yes 6   32  3
19981427    1998    HS  Female  Yes 5   29  2
19981428    1998    Bach    Male    Yes 10  57  5
19981429    1998    HS  Female  Yes 6   31  3
19981430    1998    HS  Male    Yes 6   37  3
19981433    1998    JC  Female  Yes 5   31  3
19981434    1998    JC  Male    Yes 7   28  2
19981435    1998    HS  Female  Yes 6   20  2
19981437    1998    HS  Male    Yes 3   32  3
19981438    1998    <HS Female  Yes 6   56  5
19981443    1998    HS  Female  Yes 8   57  5
19981445    1998    HS  Female  Yes 5   23  2
19981448    1998    HS  Male    Yes 4   37  3
19981451    1998    HS  Female  Yes 8   35  3
19981453    1998    HS  Female  Yes 6   75  6
19981455    1998    HS  Male    Yes 8   50  5
19981456    1998    Bach    Female  Yes 8   23  2
19981458    1998    <HS Male    Yes 7   28  2
19981460    1998    HS  Female  Yes 3   20  2
19981463    1998    HS  Male    Yes 8   84  6
19981464    1998    JC  Male    Yes 9   60  6
19981467    1998    Bach    Male    Yes 6   33  3
19981471    1998    HS  Female  Yes 5   68  6
19981475    1998    Bach    Male    Yes 6   35  3
19981476    1998    Bach    Female  Yes 5   28  2
19981477    1998    <HS Female  Yes 4   87  6
19981480    1998    HS  Female  Yes 7   46  4
19981481    1998    JC  Male    Yes 5   26  2
19981483    1998    Grad    Male    Yes 9   46  4
19981485    1998    HS  Female  Yes 6   33  3
19981486    1998    Grad    Male    Yes 9   38  3
19981488    1998    Grad    Female  Yes 7   67  6
19981493    1998    HS  Female  Yes 5   23  2
19981494    1998    HS  Male    No  4   51  5
19981496    1998    <HS Female  Yes 6   33  3
19981501    1998    HS  Female  Yes 7   30  3
19981505    1998    HS  Female  Yes 4   49  4
19981509    1998    HS  Male    Yes 4   40  4
19981514    1998    Bach    Male    Yes 9   38  3
19981515    1998    <HS Female  Yes 2   62  6
19981516    1998    HS  Female  Yes 7   39  3
19981523    1998    HS  Female  Yes 1   37  3
19981530    1998    Grad    Male    Yes 9   82  6
19981531    1998    HS  Female  Yes 5   72  6
19981532    1998    HS  Male    Yes 5   63  6
19981536    1998    HS  Female  Yes 5   44  4
19981540    1998    HS  Female  Yes 8   74  6
19981541    1998    HS  Female  Yes 7   60  6
19981542    1998    HS  Male    Yes 9   38  3
19981547    1998    HS  Male    Yes 4   31  3
19981549    1998    Bach    Male    Yes 4   42  4
19981550    1998    Bach    Female  Yes 9   31  3
19981554    1998    JC  Male    Yes 3   59  5
19981555    1998    Bach    Male    Yes 7   38  3
19981558    1998    HS  Female  Yes 9   61  6
19981562    1998    Bach    Male    Yes 6   23  2
19981563    1998    HS  Male    No  6   21  2
19981565    1998    Bach    Female  Yes 5   31  3
19981566    1998    Bach    Female  Yes 10  43  4
19981568    1998    HS  Female  Yes 5   42  4
19981569    1998    HS  Female  Yes 2   26  2
19981571    1998    HS  Male    Yes 2   61  6
19981572    1998    Bach    Male    Yes 5   38  3
19981575    1998    HS  Male    Yes 5   46  4
19981577    1998    Bach    Female  Yes 10  51  5
19981578    1998    JC  Female  Yes 5   28  2
19981579    1998    HS  Female  Yes 8   47  4
19981580    1998    HS  Male    Yes 5   21  2
19981583    1998    Bach    Female  No  8   48  4
19981585    1998    Bach    Female  Yes 6   62  6
19981587    1998    HS  Female  Yes 8   75  6
19981588    1998    Grad    Female  Yes 10  74  6
19981589    1998    HS  Female  Yes 5   40  4
19981596    1998    HS  Male    Yes 9   35  3
19981599    1998    HS  Female  Yes 6   27  2
19981602    1998    HS  Female  Yes 5   31  3
19981605    1998    HS  Female  Yes 6   21  2
19981606    1998    Grad    Female  Yes 8   33  3
19981607    1998    Grad    Female  No  9   59  5
19981610    1998    JC  Female  Yes 2   44  4
19981611    1998    HS  Male    Yes 5   36  3
19981615    1998    Bach    Male    Yes 6   29  2
19981616    1998    HS  Male    No  6   29  2
19981617    1998    <HS Male    Yes 1   59  5
19981619    1998    Grad    Female  Yes 9   25  2
19981622    1998    Bach    Female  Yes 6   23  2
19981624    1998    Bach    Female  Yes 7   28  2
19981627    1998    Bach    Female  Yes 5   27  2
19981630    1998    HS  Female  Yes 5   40  4
19981636    1998    HS  Male    Yes 7   34  3
19981637    1998    HS  Female  Yes 6   42  4
19981638    1998    HS  Female  Yes 5   33  3
19981639    1998    HS  Female  Yes 4   21  2
19981640    1998    HS  Female  Yes 6   37  3
19981641    1998    HS  Female  Yes 4   23  2
19981642    1998    HS  Female  Yes 5   23  2
